지점,날짜,발전기명,설비용량(MW),발전량(MWh)
고흥,2024.12.26,고흥만 수상태양광,83,182.251692
고흥,2024.12.27,고흥만 수상태양광,83,224.30016
고흥,2024.12.28,고흥만 수상태양광,83,165.881688
고흥,2024.12.29,고흥만 수상태양광,83,238.472724
고흥,2024.12.30,고흥만 수상태양광,83,191.501268
고흥,2024.12.31,고흥만 수상태양광,83,249.989376
광양시,2022.1.1,광양항세방태양광,3,7.3056
광양시,2022.1.2,광양항세방태양광,3,6.0264
광양시,2022.1.3,광양항세방태양광,3,8.1936
광양시,2022.1.4,광양항세방태양광,3,7.9104
광양시,2022.1.5,광양항세방태양광,3,2.7888
광양시,2022.1.6,광양항세방태양광,3,7.9368
광양시,2022.1.7,광양항세방태양광,3,7.8672
광양시,2022.1.8,광양항세방태양광,3,7.512
광양시,2022.1.9,광양항세방태양광,3,6.2496
광양시,2022.1.10,광양항세방태양광,3,7.0152
광양시,2022.1.11,광양항세방태양광,3,9.0048
광양시,2022.1.12,광양항세방태양광,3,8.9352
광양시,2022.1.13,광양항세방태양광,3,8.1336
광양시,2022.1.14,광양항세방태양광,3,8.7792
광양시,2022.1.15,광양항세방태양광,3,7.5744
광양시,2022.1.16,광양항세방태양광,3,8.364
광양시,2022.1.17,광양항세방태양광,3,8.1456
광양시,2022.1.18,광양항세방태양광,3,9.336
광양시,2022.1.19,광양항세방태양광,3,8.4792
광양시,2022.1.20,광양항세방태양광,3,9.1008
광양시,2022.1.21,광양항세방태양광,3,8.2392
광양시,2022.1.22,광양항세방태양광,3,6.4944
광양시,2022.1.23,광양항세방태양광,3,4.6848
광양시,2022.1.24,광양항세방태양광,3,6.3792
광양시,2022.1.25,광양항세방태양광,3,2.1456
광양시,2022.1.26,광양항세방태양광,3,8.8776
광양시,2022.1.27,광양항세방태양광,3,8.4336
광양시,2022.1.28,광양항세방태양광,3,9.78
광양시,2022.1.29,광양항세방태양광,3,8.1792
광양시,2022.1.30,광양항세방태양광,3,8.1264
광양시,2022.1.31,광양항세방태양광,3,9.4992
광양시,2022.2.1,광양항세방태양광,3,7.1544
광양시,2022.2.2,광양항세방태양광,3,7.2288
광양시,2022.2.3,광양항세방태양광,3,10.1592
광양시,2022.2.4,광양항세방태양광,3,9.3912
광양시,2022.2.5,광양항세방태양광,3,9.3144
광양시,2022.2.6,광양항세방태양광,3,6.8688
광양시,2022.2.7,광양항세방태양광,3,4.7832
광양시,2022.2.8,광양항세방태양광,3,9.8136
광양시,2022.2.9,광양항세방태양광,3,7.8624
광양시,2022.2.10,광양항세방태양광,3,10.3992
광양시,2022.2.11,광양항세방태양광,3,10.5384
광양시,2022.2.12,광양항세방태양광,3,10.1784
광양시,2022.2.13,광양항세방태양광,3,8.2296
광양시,2022.2.14,광양항세방태양광,3,6.984
광양시,2022.2.15,광양항세방태양광,3,10.584
광양시,2022.2.16,광양항세방태양광,3,9.18
광양시,2022.2.17,광양항세방태양광,3,10.7976
광양시,2022.2.18,광양항세방태양광,3,10.8024
광양시,2022.2.19,광양항세방태양광,3,6.5616
광양시,2022.2.20,광양항세방태양광,3,11.2848
광양시,2022.2.21,광양항세방태양광,3,10.8336
광양시,2022.2.22,광양항세방태양광,3,11.5776
광양시,2022.2.23,광양항세방태양광,3,11.0784
광양시,2022.2.24,광양항세방태양광,3,11.592
광양시,2022.2.25,광양항세방태양광,3,11.8824
광양시,2022.2.26,광양항세방태양광,3,11.9112
광양시,2022.2.27,광양항세방태양광,3,12.4368
광양시,2022.2.28,광양항세방태양광,3,8.9976
광양시,2022.3.1,광양항세방태양광,3,8.8512
광양시,2022.3.2,광양항세방태양광,3,13.9944
광양시,2022.3.3,광양항세방태양광,3,13.0848
광양시,2022.3.4,광양항세방태양광,3,9.6216
광양시,2022.3.5,광양항세방태양광,3,14.1672
광양시,2022.3.6,광양항세방태양광,3,14.4792
광양시,2022.3.7,광양항세방태양광,3,11.256
광양시,2022.3.8,광양항세방태양광,3,13.4712
광양시,2022.3.9,광양항세방태양광,3,13.6368
광양시,2022.3.10,광양항세방태양광,3,11.2488
광양시,2022.3.11,광양항세방태양광,3,5.9352
광양시,2022.3.12,광양항세방태양광,3,11.6088
광양시,2022.3.13,광양항세방태양광,3,1.62
광양시,2022.3.14,광양항세방태양광,3,1.5288
광양시,2022.3.15,광양항세방태양광,3,13.8768
광양시,2022.3.16,광양항세방태양광,3,14.2176
광양시,2022.3.17,광양항세방태양광,3,3.2928
광양시,2022.3.18,광양항세방태양광,3,7.212
광양시,2022.3.19,광양항세방태양광,3,8.2512
광양시,2022.3.20,광양항세방태양광,3,12.2136
광양시,2022.3.21,광양항세방태양광,3,10.5432
광양시,2022.3.22,광양항세방태양광,3,13.6344
광양시,2022.3.23,광양항세방태양광,3,9.0912
광양시,2022.3.24,광양항세방태양광,3,14.2968
광양시,2022.3.25,광양항세방태양광,3,4.6968
광양시,2022.3.26,광양항세방태양광,3,9.8208
광양시,2022.3.27,광양항세방태양광,3,15.3672
광양시,2022.3.28,광양항세방태양광,3,13.1688
광양시,2022.3.29,광양항세방태양광,3,15.9864
광양시,2022.3.30,광양항세방태양광,3,9.996
광양시,2022.3.31,광양항세방태양광,3,10.428
광양시,2022.4.1,광양항세방태양광,3,14.0016
광양시,2022.4.2,광양항세방태양광,3,15.9312
광양시,2022.4.3,광양항세방태양광,3,12.2856
광양시,2022.4.4,광양항세방태양광,3,11.5776
광양시,2022.4.5,광양항세방태양광,3,9.6096
광양시,2022.4.6,광양항세방태양광,3,11.1192
광양시,2022.4.7,광양항세방태양광,3,12.6816
광양시,2022.4.8,광양항세방태양광,3,14.1096
광양시,2022.4.9,광양항세방태양광,3,13.668
광양시,2022.4.10,광양항세방태양광,3,13.56
광양시,2022.4.11,광양항세방태양광,3,5.8824
광양시,2022.4.12,광양항세방태양광,3,13.3632
광양시,2022.4.13,광양항세방태양광,3,3.4992
광양시,2022.4.14,광양항세방태양광,3,8.9496
광양시,2022.4.15,광양항세방태양광,3,13.8624
광양시,2022.4.16,광양항세방태양광,3,14.3208
광양시,2022.4.17,광양항세방태양광,3,13.572
광양시,2022.4.18,광양항세방태양광,3,9.3
광양시,2022.4.19,광양항세방태양광,3,11.8464
광양시,2022.4.20,광양항세방태양광,3,13.7856
광양시,2022.4.21,광양항세방태양광,3,4.8264
광양시,2022.4.22,광양항세방태양광,3,15.3096
광양시,2022.4.23,광양항세방태양광,3,9.3576
광양시,2022.4.24,광양항세방태양광,3,14.9784
광양시,2022.4.25,광양항세방태양광,3,11.5584
광양시,2022.4.26,광양항세방태양광,3,1.92
광양시,2022.4.27,광양항세방태양광,3,14.6784
광양시,2022.4.28,광양항세방태양광,3,13.74
광양시,2022.4.29,광양항세방태양광,3,6.2928
광양시,2022.4.30,광양항세방태양광,3,10.992
광양시,2022.5.1,광양항세방태양광,3,16.74
광양시,2022.5.2,광양항세방태양광,3,13.8744
광양시,2022.5.3,광양항세방태양광,3,17.9448
광양시,2022.5.4,광양항세방태양광,3,13.884
광양시,2022.5.5,광양항세방태양광,3,16.8096
광양시,2022.5.6,광양항세방태양광,3,14.4888
광양시,2022.5.7,광양항세방태양광,3,12.8328
광양시,2022.5.8,광양항세방태양광,3,12.4416
광양시,2022.5.9,광양항세방태양광,3,10.3296
광양시,2022.5.10,광양항세방태양광,3,13.1784
광양시,2022.5.11,광양항세방태양광,3,9.6936
광양시,2022.5.12,광양항세방태양광,3,8.2944
광양시,2022.5.13,광양항세방태양광,3,1.98
광양시,2022.5.14,광양항세방태양광,3,17.1024
광양시,2022.5.15,광양항세방태양광,3,18.0096
광양시,2022.5.16,광양항세방태양광,3,18.3912
광양시,2022.5.17,광양항세방태양광,3,16.404
광양시,2022.5.18,광양항세방태양광,3,17.4648
광양시,2022.5.19,광양항세방태양광,3,11.412
광양시,2022.5.20,광양항세방태양광,3,10.4112
광양시,2022.5.21,광양항세방태양광,3,17.1192
광양시,2022.5.22,광양항세방태양광,3,17.424
광양시,2022.5.23,광양항세방태양광,3,15.0264
광양시,2022.5.24,광양항세방태양광,3,16.452
광양시,2022.5.25,광양항세방태양광,3,16.4976
광양시,2022.5.26,광양항세방태양광,3,17.2152
광양시,2022.5.27,광양항세방태양광,3,18.0192
광양시,2022.5.28,광양항세방태양광,3,14.1504
광양시,2022.5.29,광양항세방태양광,3,17.2632
광양시,2022.5.30,광양항세방태양광,3,9.2904
광양시,2022.5.31,광양항세방태양광,3,18.4008
광양시,2022.6.1,광양항세방태양광,3,16.8672
광양시,2022.6.2,광양항세방태양광,3,17.7432
광양시,2022.6.3,광양항세방태양광,3,16.6104
광양시,2022.6.4,광양항세방태양광,3,14.3736
광양시,2022.6.5,광양항세방태양광,3,1.836
광양시,2022.6.6,광양항세방태양광,3,13.1208
광양시,2022.6.7,광양항세방태양광,3,7.4472
광양시,2022.6.8,광양항세방태양광,3,7.272
광양시,2022.6.9,광양항세방태양광,3,16.1424
광양시,2022.6.10,광양항세방태양광,3,13.3536
광양시,2022.6.11,광양항세방태양광,3,13.704
광양시,2022.6.12,광양항세방태양광,3,14.6256
광양시,2022.6.13,광양항세방태양광,3,6.8112
광양시,2022.6.14,광양항세방태양광,3,6.9576
광양시,2022.6.15,광양항세방태양광,3,12.7968
광양시,2022.6.16,광양항세방태양광,3,2.0064
광양시,2022.6.17,광양항세방태양광,3,12.8304
광양시,2022.6.18,광양항세방태양광,3,14.9784
광양시,2022.6.19,광양항세방태양광,3,14.4816
광양시,2022.6.20,광양항세방태양광,3,11.172
광양시,2022.6.21,광양항세방태양광,3,13.4688
광양시,2022.6.22,광양항세방태양광,3,14.232
광양시,2022.6.23,광양항세방태양광,3,4.6536
광양시,2022.6.24,광양항세방태양광,3,9.6864
광양시,2022.6.25,광양항세방태양광,3,9.072
광양시,2022.6.26,광양항세방태양광,3,8.1528
광양시,2022.6.27,광양항세방태양광,3,3.4944
광양시,2022.6.28,광양항세방태양광,3,6.0648
광양시,2022.6.29,광양항세방태양광,3,5.6088
광양시,2022.6.30,광양항세방태양광,3,15.1128
광양시,2022.7.1,광양항세방태양광,3,15.072
광양시,2022.7.2,광양항세방태양광,3,12.1152
광양시,2022.7.3,광양항세방태양광,3,11.1576
광양시,2022.7.4,광양항세방태양광,3,9.648
광양시,2022.7.5,광양항세방태양광,3,13.608
광양시,2022.7.6,광양항세방태양광,3,13.5024
광양시,2022.7.7,광양항세방태양광,3,10.4808
광양시,2022.7.8,광양항세방태양광,3,6.384
광양시,2022.7.9,광양항세방태양광,3,12.5712
광양시,2022.7.10,광양항세방태양광,3,14.2584
광양시,2022.7.11,광양항세방태양광,3,8.2104
광양시,2022.7.12,광양항세방태양광,3,6.5904
광양시,2022.7.13,광양항세방태양광,3,4.3344
광양시,2022.7.14,광양항세방태양광,3,12.5904
광양시,2022.7.15,광양항세방태양광,3,14.9928
광양시,2022.7.16,광양항세방태양광,3,15.4656
광양시,2022.7.17,광양항세방태양광,3,9.0768
광양시,2022.7.18,광양항세방태양광,3,0.8664
광양시,2022.7.19,광양항세방태양광,3,16.8528
광양시,2022.7.20,광양항세방태양광,3,14.6856
광양시,2022.7.21,광양항세방태양광,3,13.8912
광양시,2022.7.22,광양항세방태양광,3,13.1184
광양시,2022.7.23,광양항세방태양광,3,8.8944
광양시,2022.7.24,광양항세방태양광,3,11.6016
광양시,2022.7.25,광양항세방태양광,3,15.3816
광양시,2022.7.26,광양항세방태양광,3,9.7368
광양시,2022.7.27,광양항세방태양광,3,13.248
광양시,2022.7.28,광양항세방태양광,3,10.932
광양시,2022.7.29,광양항세방태양광,3,11.316
광양시,2022.7.30,광양항세방태양광,3,4.5144
광양시,2022.7.31,광양항세방태양광,3,1.5288
광양시,2022.8.1,광양항세방태양광,3,3.7584
광양시,2022.8.2,광양항세방태양광,3,7.572
광양시,2022.8.3,광양항세방태양광,3,6.8136
광양시,2022.8.4,광양항세방태양광,3,8.6496
광양시,2022.8.5,광양항세방태양광,3,9.768
광양시,2022.8.6,광양항세방태양광,3,14.388
광양시,2022.8.7,광양항세방태양광,3,14.376
광양시,2022.8.8,광양항세방태양광,3,11.904
광양시,2022.8.9,광양항세방태양광,3,10.3224
광양시,2022.8.10,광양항세방태양광,3,8.0568
광양시,2022.8.11,광양항세방태양광,3,3.408
광양시,2022.8.12,광양항세방태양광,3,10.0824
광양시,2022.8.13,광양항세방태양광,3,11.9664
광양시,2022.8.14,광양항세방태양광,3,14.0616
광양시,2022.8.15,광양항세방태양광,3,11.9688
광양시,2022.8.16,광양항세방태양광,3,2.868
광양시,2022.8.17,광양항세방태양광,3,6.42
광양시,2022.8.18,광양항세방태양광,3,15.9648
광양시,2022.8.19,광양항세방태양광,3,10.9368
광양시,2022.8.20,광양항세방태양광,3,4.7016
광양시,2022.8.21,광양항세방태양광,3,9.1008
광양시,2022.8.22,광양항세방태양광,3,15.0216
광양시,2022.8.23,광양항세방태양광,3,6.7296
광양시,2022.8.24,광양항세방태양광,3,5.7096
광양시,2022.8.25,광양항세방태양광,3,12.2616
광양시,2022.8.26,광양항세방태양광,3,14.4408
광양시,2022.8.27,광양항세방태양광,3,12.9768
광양시,2022.8.28,광양항세방태양광,3,13.9848
광양시,2022.8.29,광양항세방태양광,3,8.9088
광양시,2022.8.30,광양항세방태양광,3,2.3112
광양시,2022.8.31,광양항세방태양광,3,6.6456
광양시,2022.9.1,광양항세방태양광,3,5.2848
광양시,2022.9.2,광양항세방태양광,3,1.1136
광양시,2022.9.3,광양항세방태양광,3,6.6336
광양시,2022.9.4,광양항세방태양광,3,10.8744
광양시,2022.9.5,광양항세방태양광,3,1.3848
광양시,2022.9.6,광양항세방태양광,3,10.356
광양시,2022.9.7,광양항세방태양광,3,13.5336
광양시,2022.9.8,광양항세방태양광,3,12.9672
광양시,2022.9.9,광양항세방태양광,3,13.9104
광양시,2022.9.10,광양항세방태양광,3,8.7888
광양시,2022.9.11,광양항세방태양광,3,12.6096
광양시,2022.9.12,광양항세방태양광,3,5.628
광양시,2022.9.13,광양항세방태양광,3,7.332
광양시,2022.9.14,광양항세방태양광,3,9.5952
광양시,2022.9.15,광양항세방태양광,3,11.5416
광양시,2022.9.16,광양항세방태양광,3,8.868
광양시,2022.9.17,광양항세방태양광,3,7.0008
광양시,2022.9.18,광양항세방태양광,3,11.3256
광양시,2022.9.19,광양항세방태양광,3,11.748
광양시,2022.9.20,광양항세방태양광,3,11.1912
광양시,2022.9.21,광양항세방태양광,3,12.8736
광양시,2022.9.22,광양항세방태양광,3,12.264
광양시,2022.9.23,광양항세방태양광,3,12.0336
광양시,2022.9.24,광양항세방태양광,3,12.96
광양시,2022.9.25,광양항세방태양광,3,4.3392
광양시,2022.9.26,광양항세방태양광,3,4.2024
광양시,2022.9.27,광양항세방태양광,3,12.6408
광양시,2022.9.28,광양항세방태양광,3,7.836
광양시,2022.9.29,광양항세방태양광,3,12.444
광양시,2022.9.30,광양항세방태양광,3,11.1984
광양시,2022.10.1,광양항세방태양광,3,10.6704
광양시,2022.10.2,광양항세방태양광,3,10.812
광양시,2022.10.3,광양항세방태양광,3,7.4664
광양시,2022.10.4,광양항세방태양광,3,5.5584
광양시,2022.10.5,광양항세방태양광,3,9.3672
광양시,2022.10.6,광양항세방태양광,3,7.1016
광양시,2022.10.7,광양항세방태양광,3,11.6304
광양시,2022.10.8,광양항세방태양광,3,7.8816
광양시,2022.10.9,광양항세방태양광,3,2.7816
광양시,2022.10.10,광양항세방태양광,3,9.3264
광양시,2022.10.11,광양항세방태양광,3,12.528
광양시,2022.10.12,광양항세방태양광,3,12.0168
광양시,2022.10.13,광양항세방태양광,3,11.8272
광양시,2022.10.14,광양항세방태양광,3,12.6624
광양시,2022.10.15,광양항세방태양광,3,11.6112
광양시,2022.10.16,광양항세방태양광,3,11.1336
광양시,2022.10.17,광양항세방태양광,3,11.628
광양시,2022.10.18,광양항세방태양광,3,12.096
광양시,2022.10.19,광양항세방태양광,3,11.748
광양시,2022.10.20,광양항세방태양광,3,11.4312
광양시,2022.10.21,광양항세방태양광,3,7.8384
광양시,2022.10.22,광양항세방태양광,3,8.6784
광양시,2022.10.23,광양항세방태양광,3,10.8888
광양시,2022.10.24,광양항세방태양광,3,11.3472
광양시,2022.10.25,광양항세방태양광,3,11.3088
광양시,2022.10.26,광양항세방태양광,3,9.8736
광양시,2022.10.27,광양항세방태양광,3,10.7016
광양시,2022.10.28,광양항세방태양광,3,9.8856
광양시,2022.10.29,광양항세방태양광,3,9.3168
광양시,2022.10.30,광양항세방태양광,3,9.6072
광양시,2022.10.31,광양항세방태양광,3,9.7848
광양시,2022.11.1,광양항세방태양광,3,8.8464
광양시,2022.11.2,광양항세방태양광,3,9.2808
